
[2020-10-18 20:49:23.779] 17.11 celsius
[2020-10-18 20:49:23.828] 60cm'den daha uzak
[2020-10-18 20:49:24.298] Isik seviyesi:79
[2020-10-18 20:49:25.043] 
[2020-10-18 20:49:25.043]  Suyun Seviyesi:538
[2020-10-18 20:49:25.043] 52.30 celsius
[2020-10-18 20:49:25.093] 60cm'den daha uzak
[2020-10-18 20:49:25.569] Isik seviyesi:74
[2020-10-18 20:49:26.310] 
[2020-10-18 20:49:26.310]  Suyun Seviyesi:554
[2020-10-18 20:49:26.310] 51.32 celsius
[2020-10-18 20:49:26.360] 60cm'den daha uzak
[2020-10-18 20:49:26.835] Isik seviyesi:74
[2020-10-18 20:49:27.581] 
[2020-10-18 20:49:27.581]  Suyun Seviyesi:554
[2020-10-18 20:49:27.581] 26.88 celsius
[2020-10-18 20:49:27.630] 60cm'den daha uzak
[2020-10-18 20:49:28.103] Isik seviyesi:67
[2020-10-18 20:49:28.850] 
[2020-10-18 20:49:28.850]  Suyun Seviyesi:553
[2020-10-18 20:49:28.850] 32.75 celsius
[2020-10-18 20:49:28.899] 60cm'den daha uzak
[2020-10-18 20:49:29.372] Isik seviyesi:84
[2020-10-18 20:49:30.116] 
[2020-10-18 20:49:30.116]  Suyun Seviyesi:540
[2020-10-18 20:49:30.116] 44.48 celsius
[2020-10-18 20:49:30.166] 60cm'den daha uzak
[2020-10-18 20:49:30.638] Isik seviyesi:69
[2020-10-18 20:49:31.389] 
[2020-10-18 20:49:31.389]  Suyun Seviyesi:543
[2020-10-18 20:49:31.389] 28.84 celsius
[2020-10-18 20:49:31.432] 60cm'den daha uzak
[2020-10-18 20:49:31.907] Isik seviyesi:67
[2020-10-18 20:49:32.655] 
[2020-10-18 20:49:32.655]  Suyun Seviyesi:538
[2020-10-18 20:49:32.655] 48.39 celsius
[2020-10-18 20:49:32.703] 60cm'den daha uzak
[2020-10-18 20:49:33.177] Isik seviyesi:71
[2020-10-18 20:49:33.921] 
[2020-10-18 20:49:33.921]  Suyun Seviyesi:554
[2020-10-18 20:49:33.921] 43.50 celsius
[2020-10-18 20:49:33.970] 60cm'den daha uzak
[2020-10-18 20:49:34.443] Isik seviyesi:85
[2020-10-18 20:49:35.187] 
[2020-10-18 20:49:35.187]  Suyun Seviyesi:554
[2020-10-18 20:49:35.187] 26.88 celsius
[2020-10-18 20:49:35.239] 60cm'den daha uzak
[2020-10-18 20:49:35.715] Isik seviyesi:67
[2020-10-18 20:49:36.457] 
[2020-10-18 20:49:36.457]  Suyun Seviyesi:553
[2020-10-18 20:49:36.457] 21.02 celsius
[2020-10-18 20:49:36.509] 60cm'den daha uzak
[2020-10-18 20:49:36.981] Isik seviyesi:71
[2020-10-18 20:49:37.727] 
[2020-10-18 20:49:37.727]  Suyun Seviyesi:553
[2020-10-18 20:49:37.727] 24.93 celsius
[2020-10-18 20:49:37.775] 60cm'den daha uzak
[2020-10-18 20:49:38.246] Isik seviyesi:79
[2020-10-18 20:49:38.992] 
[2020-10-18 20:49:38.992]  Suyun Seviyesi:554
[2020-10-18 20:49:38.992] 19.06 celsius
[2020-10-18 20:49:39.044] 60cm'den daha uzak
[2020-10-18 20:49:39.514] Isik seviyesi:71
[2020-10-18 20:49:40.260] 
[2020-10-18 20:49:40.260]  Suyun Seviyesi:554
[2020-10-18 20:49:40.260] 28.84 celsius
[2020-10-18 20:49:40.308] 60cm'den daha uzak
[2020-10-18 20:49:40.787] Isik seviyesi:72
[2020-10-18 20:49:41.530] 
[2020-10-18 20:49:41.530]  Suyun Seviyesi:554
[2020-10-18 20:49:41.530] 21.02 celsius
[2020-10-18 20:49:41.581] 60cm'den daha uzak
[2020-10-18 20:49:42.051] Isik seviyesi:72
[2020-10-18 20:49:42.798] 
[2020-10-18 20:49:42.798]  Suyun Seviyesi:540
[2020-10-18 20:49:42.798] 21.02 celsius
[2020-10-18 20:49:42.847] 60cm'den daha uzak
[2020-10-18 20:49:43.319] Isik seviyesi:72
[2020-10-18 20:49:44.065] 
[2020-10-18 20:49:44.065]  Suyun Seviyesi:552
[2020-10-18 20:49:44.065] 25.90 celsius
[2020-10-18 20:49:44.115] 60cm'den daha uzak
[2020-10-18 20:49:44.588] Isik seviyesi:83
[2020-10-18 20:49:45.330] 
[2020-10-18 20:49:45.330]  Suyun Seviyesi:555
[2020-10-18 20:49:45.330] 46.43 celsius
[2020-10-18 20:49:45.384] 60cm'den daha uzak
[2020-10-18 20:49:45.854] Isik seviyesi:85
[2020-10-18 20:49:46.599] 
[2020-10-18 20:49:46.599]  Suyun Seviyesi:546
[2020-10-18 20:49:46.599] 17.11 celsius
[2020-10-18 20:49:46.649] 60cm'den daha uzak
[2020-10-18 20:49:47.122] Isik seviyesi:72
[2020-10-18 20:49:47.867] 
[2020-10-18 20:49:47.867]  Suyun Seviyesi:555
[2020-10-18 20:49:47.867] 40.57 celsius
[2020-10-18 20:49:47.916] 60cm'den daha uzak
[2020-10-18 20:49:48.389] Isik seviyesi:72
[2020-10-18 20:49:49.132] 
[2020-10-18 20:49:49.132]  Suyun Seviyesi:544
[2020-10-18 20:49:49.132] 39.59 celsius
[2020-10-18 20:49:49.183] 60cm'den daha uzak
[2020-10-18 20:49:49.660] Isik seviyesi:72
[2020-10-18 20:49:50.403] 
[2020-10-18 20:49:50.403]  Suyun Seviyesi:556
[2020-10-18 20:49:50.403] 35.19 celsius
[2020-10-18 20:49:50.451] 60cm'den daha uzak
[2020-10-18 20:49:50.926] Isik seviyesi:72
[2020-10-18 20:49:51.671] 
[2020-10-18 20:49:51.671]  Suyun Seviyesi:556
[2020-10-18 20:49:51.671] 26.88 celsius
[2020-10-18 20:49:51.721] 60cm'den daha uzak
[2020-10-18 20:49:52.195] Isik seviyesi:72
[2020-10-18 20:49:52.937] 
[2020-10-18 20:49:52.937]  Suyun Seviyesi:556
[2020-10-18 20:49:52.937] 16.13 celsius
[2020-10-18 20:49:52.988] 60cm'den daha uzak
[2020-10-18 20:49:53.461] Isik seviyesi:71
[2020-10-18 20:49:54.206] 
[2020-10-18 20:49:54.206]  Suyun Seviyesi:556
[2020-10-18 20:49:54.206] 48.39 celsius
[2020-10-18 20:49:54.255] 60cm'den daha uzak
[2020-10-18 20:49:54.732] Isik seviyesi:72
[2020-10-18 20:49:55.476] 
[2020-10-18 20:49:55.476]  Suyun Seviyesi:554
[2020-10-18 20:49:55.476] 51.32 celsius
[2020-10-18 20:49:55.525] 60cm'den daha uzak
[2020-10-18 20:49:55.998] Isik seviyesi:85
[2020-10-18 20:49:56.743] 
[2020-10-18 20:49:56.743]  Suyun Seviyesi:556
[2020-10-18 20:49:56.743] 46.92 celsius
[2020-10-18 20:49:56.793] 60cm'den daha uzak
[2020-10-18 20:49:57.266] Isik seviyesi:75
[2020-10-18 20:49:58.010] 
[2020-10-18 20:49:58.010]  Suyun Seviyesi:556
[2020-10-18 20:49:58.010] 46.92 celsius
[2020-10-18 20:49:58.058] 60cm'den daha uzak
[2020-10-18 20:49:58.532] Isik seviyesi:71
[2020-10-18 20:49:59.274] 
[2020-10-18 20:49:59.274]  Suyun Seviyesi:556
[2020-10-18 20:49:59.274] 26.88 celsius
[2020-10-18 20:49:59.323] 60cm'den daha uzak
[2020-10-18 20:49:59.797] Isik seviyesi:71
[2020-10-18 20:50:00.542] 
[2020-10-18 20:50:00.542]  Suyun Seviyesi:556
[2020-10-18 20:50:00.542] 40.57 celsius
[2020-10-18 20:50:00.591] 60cm'den daha uzak
[2020-10-18 20:50:01.064] Isik seviyesi:77
[2020-10-18 20:50:01.811] 
